7,Aeromexico,Total operating costs,"Aircraft, communication and traffic services","4,733.00","5,260.00","6,333.00"
8,Aeromexico,Total operating costs,Maintenance,"1,971.00","2,297.00","3,298.00"
9,Aeromexico,Total operating costs,Passenger services,755,893,"1,112.00"
10,Aeromexico,Total operating costs,Travel agent commissions,"1,158.00","1,325.00","1,289.00"
11,Aeromexico,Total operating costs,Aircraft leasing,"3,614.00","4,499.00","5,763.00"
12,Aeromexico,Total operating costs,Depreciation,"1,555.00","1,696.00","2,512.00"
13,Aeromexico,Operating profit (loss),Operating profit (loss),"2,403.00","1,771.00","3,031.00"
14,Aeromexico,Net profit (loss),Net profit (loss),"1,080.00",783,"1,156.00"
15,Aeromexico,Total assets,Total assets,"32,296.00","38,205.00","49,899.00"
16,Aeromexico,Cash and cash equivalents,Cash and cash equivalents,"3,154.00","3,156.00","5,071.00"
17,Aeromexico,Total liabilities,Total liabilities,"24,071.00","28,977.00","39,125.00"
0,Philippine Airlines,Operating revenue,Operating revenue,"73,799.10","74,294.80","100,953.90"
1,Philippine Airlines,Operating revenue,Passengers,"61,098.60","60,414.80","81,751.50"
2,Philippine Airlines,Operating revenue,Cargo,"5,661.00","5,958.80","7,842.30"
3,Philippine Airlines,Operating revenue,Others,"7,039.50","7,921.20","11,360.10"
4,Philippine Airlines,Operating costs,Operating costs,"76,645.20","80,749.30","98,581.00"
5,Philippine Airlines,Operating costs,Fuel and oil,"31,521.00","31,795.90","38,805.30"
6,Philippine Airlines,Operating costs,Aircraft lease rentals,"5,046.30","6,180.90","10,893.90"
7,Philippine Airlines,Operating costs,Crew and staff,"5,959.00","6,887.30","7,376.90"
8,Philippine Airlines,Operating costs,Ground handling,"4,526.00","4,673.10","6,060.30"
9,Philippine Airlines,Operating costs,"Depreciation, amortisation and obsolescence","5,821.70","6,375.70","4,215.10"
10,Philippine Airlines,Operating costs,Landing and take-off,"2,638.10","2,813.00","3,442.50"
11,Philippine Airlines,Operating costs,Passenger catering,"1,966.20","2,251.20","3,278.40"
12,Philippine Airlines,Operating profit (loss),Operating profit (loss),"-2,846.10","-6,454.50","2,372.90"
13,Philippine Airlines,Net profit (loss),Net profit (loss),"-3,535.50","-12,882.40",127.3
14,Philippine Airlines,Total assets,Total assets,"100,882.20","114,008.90","109,222.00"
15,Philippine Airlines,Cash and cash equivalents,Cash and cash equivalents,"3,486.80","12,782.40","10,794.20"
16,Philippine Airlines,Total liabilities,Total liabilities,"89,468.20","111,116.90","105,537.50"
0,Germanwings,Operating revenue,Operating revenue,"33,033.00","32,228.00","32,176.00"
1,Germanwings,Operating revenue,Passenger airline group,"23,559.00","23,513.00","23,320.00"
2,Germanwings,Operating revenue,Logistics,"2,793.00","2,519.00","2,535.00"
3,Germanwings,Operating revenue,MRO,"4,341.00","4,584.00","4,729.00"
4,Germanwings,Operating revenue,IT Services,629,676,683
5,Germanwings,Operating revenue,Catering,"2,604.00","2,619.00","2,733.00"
6,Germanwings,Operating costs,Operating costs,"31,411.00","31,379.00","31,409.00"
7,Germanwings,Operating costs,Fuel,"7,392.00","7,058.00","6,751.00"
8,Germanwings,Operating costs,Staff costs,"6,741.00","7,350.00","7,335.00"
9,Germanwings,Operating costs,Fees and charges,"5,167.00","5,154.00","5,265.00"
10,Germanwings,Operating costs,"Depreciation, amortisation and impairment","1,839.00","1,766.00","1,512.00"
11,Germanwings,Operating profit (loss),Operating profit (loss),839,697,767
12,Germanwings,Operating profit (loss),Passenger Airline Group,556,495,553
13,Germanwings,Net profit (loss),Net profit (loss),"1,228.00",313,55
14,Germanwings,Total assets,Total assets,"28,559.00","29,084.00","30,474.00"
15,Germanwings,Cash and cash equivalents,Cash and cash equivalents,"1,436.00","1,550.00",953
16,Germanwings,Total liabilities,Total liabilities,"23,720.00","22,976.00","26,443.00"
0,Juneyao Airlines,Operating revenue,Operating revenue,"5,929.50","6,646.90","8,158.20"
1,Juneyao Airlines,Operating costs,Operating costs,"5,629.80","6,251.70","7,025.00"
2,Juneyao Airlines,Operating profit (loss),Operating profit (loss),299.7,395.2,"1,151.00"
3,Juneyao Airlines,Net profit (loss),Net profit (loss),336.5,415,"1,028.10"
4,Juneyao Airlines,Total assets,Total assets,"6,423.50","7,932.20","13,404.60"
5,Juneyao Airlines,Cash and bank balances,Cash and bank balances,418.8,774.7,"1,286.80"
6,Juneyao Airlines,Total liabilities,Total liabilities,"4,656.70","5,813.10","9,941.40"
0,Aerolineas Argentinas,Revenue,Revenue,"1,371.00","1,613.00","2,037.00"
1,Aerolineas Argentinas,Costs,Costs,"2,038.00","2,072.00","2,288.00"
2,Aerolineas Argentinas,Costs,Fuel,620,591,642
3,Aerolineas Argentinas,Costs,Labour,505,569,619
4,Aerolineas Argentinas,Costs,Maintenance,148,130,149
5,Aerolineas Argentinas,Costs,Commission,121,119,126
6,Aerolineas Argentinas,EBITDA,EBITDA,-667,-459,-251
7,Aerolineas Argentinas,Net profit (loss),Net profit (loss),-486,-441.7,-247.1
0,Air New Zealand,Operating revenue,Operating revenue,"4,618.00","4,652.00","4,925.00"
1,Air New Zealand,Operating revenue,Passenger,"3,765.00","3,851.00","4,113.00"
2,Air New Zealand,Operating revenue,Cargo,301,287,258
3,Air New Zealand,Operating costs,Operating costs,"3,720.00","3,649.00","3,764.00"
4,Air New Zealand,Operating costs,Fuel,"1,204.00","1,121.00","1,089.00"
5,Air New Zealand,Operating costs,Labour,"1,069.00","1,151.00","1,193.00"
6,Air New Zealand,Operating costs,Aircraft operations,419,424,466
7,Air New Zealand,Operating costs,Maintenance,303,285,320
8,Air New Zealand,Operating costs,Depreciation and amortisation,411,436,402
9,Air New Zealand,Profit (loss) before finance costs and taxation,Profit (loss) before finance costs and taxation,310,393,548
10,Air New Zealand,Net profit (loss),Net profit (loss),182,263,327
11,Air New Zealand,Total assets,Total assets,"5,612.00","5,850.00","6,775.00"
12,Air New Zealand,Bank and short term deposits,Bank and short term deposits,"1,150.00","1,234.00","1,321.00"
13,Air New Zealand,Total liabilities,Total liabilities,"3,796.00","3,978.00","4,810.00"
14,Air New Zealand,Normalised profit (loss) before tax,Normalised profit (loss) before tax,,332,
0,Avianca Brazil,Total operating revenue,Total operating revenue,"4,609.60","4,703.60","4,361.30"
1,Avianca Brazil,Total operating revenue,Passenger,"3,862.40","3,862.70","3,458.00"
2,Avianca Brazil,Total operating revenue,Cargo and other,747.2,840.9,903.3
3,Avianca Brazil,Total operating costs,Total operating costs,"4,224.70","4,424.10","4,142.50"
4,Avianca Brazil,Total operating costs,Fuel,"1,325.80","1,345.80","1,006.80"
5,Avianca Brazil,Total operating costs,"Salaries, wages and benefits",675,725.8,666.1
6,Avianca Brazil,Total operating costs,Sales and marketing,584.5,605.7,612.8
7,Avianca Brazil,Total operating costs,Ground operations,343.8,397.6,412.4
8,Avianca Brazil,Total operating costs,Aircraft rentals,273.6,299.2,317.5
9,Avianca Brazil,Total operating costs,Maintenance and repairs,188.7,268.9,309.7
10,Avianca Brazil,Total operating costs,Depreciation and amortisation,169.6,198.7,230.7
11,Avianca Brazil,Total operating costs,Air traffic,180.1,206.2,203
12,Avianca Brazil,Total operating costs,"General, administrative and other",257.3,165.2,176.2
13,Avianca Brazil,Total operating costs,Passenger services,143.5,154.5,149.3
14,Avianca Brazil,Total operating costs,Flight operations,82.9,56.7,58.1
15,Avianca Brazil,Operating profit (loss),Operating profit (loss),384.9,279.5,218.8
16,Avianca Brazil,Net profit (loss),Net profit (loss),248.8,128.5,-139.5
17,Avianca Brazil,Total assets,Total assets,"5,179.00","6,175.50","6,588.30"
18,Avianca Brazil,Cash and cash equivalents,Cash and cash equivalents,735.6,640.9,479.4
19,Avianca Brazil,Total liabilities,Total liabilities,"3,964.30","4,958.80","5,215.70"
0,EgyptAir,Total revenue,Total revenue,"9,678.40","10,975.00","12,876.60"
1,EgyptAir,Total costs,Total costs,"11,883.00","14,044.10","14,761.90"
2,EgyptAir,Total costs,"Raw material, requisites, fuel and spare parts","3,586.30","4,738.30","5,298.60"
3,EgyptAir,Total costs,Wages,842.9,"2,506.80","1,001.40"
4,EgyptAir,Profit (loss),Profit (loss),"-2,204.70","-3,069.10","-1,885.30"
5,EgyptAir,Total assets,Total assets,"4,929.40","4,669.30","5,702.70"
6,EgyptAir,Cash on hand and in banks,Cash on hand and in banks,"1,164.50",909.1,"1,137.90"
0,Lufthansa CityLine,Operating revenue,Operating revenue,"33,033.00","32,228.00","32,176.00"
1,Lufthansa CityLine,Operating revenue,Passenger airline group,"23,559.00","23,513.00","23,320.00"
2,Lufthansa CityLine,Operating revenue,Logistics,"2,793.00","2,519.00","2,535.00"
3,Lufthansa CityLine,Operating revenue,MRO,"4,341.00","4,584.00","4,729.00"
4,Lufthansa CityLine,Operating revenue,IT Services,629,676,683
5,Lufthansa CityLine,Operating revenue,Catering,"2,604.00","2,619.00","2,733.00"
6,Lufthansa CityLine,Operating costs,Operating costs,"31,411.00","31,379.00","31,409.00"
7,Lufthansa CityLine,Operating costs,Fuel,"7,392.00","7,058.00","6,751.00"
8,Lufthansa CityLine,Operating costs,Staff costs,"6,741.00","7,350.00","7,335.00"
9,Lufthansa CityLine,Operating costs,Fees and charges,"5,167.00","5,154.00","5,265.00"
10,Lufthansa CityLine,Operating costs,"Depreciation, amortisation and impairment","1,839.00","1,766.00","1,512.00"
11,Lufthansa CityLine,Operating profit (loss),Operating profit (loss),839,697,767
12,Lufthansa CityLine,Operating profit (loss),Passenger Airline Group,556,495,553
13,Lufthansa CityLine,Net profit (loss),Net profit (loss),"1,228.00",313,55
14,Lufthansa CityLine,Total assets,Total assets,"28,559.00","29,084.00","30,474.00"
15,Lufthansa CityLine,Cash and cash equivalents,Cash and cash equivalents,"1,436.00","1,550.00",953
16,Lufthansa CityLine,Total liabilities,Total liabilities,"23,720.00","22,976.00","26,443.00"
0,Brussels Airlines,Revenue,Revenue,"1,138.00","1,191.80","1,274.00"
1,Brussels Airlines,Operating profit (loss),Operating profit (loss),-28,-9,43.1
2,Brussels Airlines,Net profit (loss),Net profit (loss),-22,-4.2,41.3
0,Horizon Air,Operating revenue,Operating revenue,"5,156.00","5,368.00","5,598.00"
1,Horizon Air,Operating revenue,Passenger,"4,267.00","4,579.00","4,793.00"
2,Horizon Air,Operating revenue,Freight and mail,113,114,108
3,Horizon Air,Operating costs,Operating costs,"4,318.00","4,406.00","4,300.00"
4,Horizon Air,Operating costs,Wages and benefits,"1,086.00","1,136.00","1,254.00"
5,Horizon Air,Operating costs,"Aircraft fuel, including hedging gains and losses","1,467.00","1,418.00",954
6,Horizon Air,Operating costs,Aircraft maintenance,247,229,253
7,Horizon Air,Operating costs,Landing fees and other rentals,262,279,296
8,Horizon Air,Operating costs,Depreciation and amortisation,270,294,320
9,Horizon Air,Operating costs,Food and beverages,84,93,113
10,Horizon Air,Operating costs,Variable incentive pay,105,116,120
11,Horizon Air,Operating costs,Aircraft rent,119,110,105
12,Horizon Air,Operating costs,Contracted services,221,196,214
13,Horizon Air,Operating costs,Selling expenses,179,199,211
14,Horizon Air,Operating costs,Third party regional carrier expense,,58,72
15,Horizon Air,Operating profit (loss),Operating profit (loss),838,962,"1,298.00"
16,Horizon Air,Net profit (loss),Net profit (loss),508,605,848
17,Horizon Air,Total assets,Total assets,"5,838.00","6,064.00","6,533.00"
18,Horizon Air,Cash and cash equivalents,Cash and cash equivalents,80,107,73
19,Horizon Air,Total liabilities,Total liabilities,"3,809.00","3,937.00","4,122.00"
0,Aer Lingus,Operating revenue,Operating revenue,"18,675.00","20,170.00","22,858.00"
1,Aer Lingus,Operating revenue,Passenger,"16,264.00","17,825.00","20,350.00"
2,Aer Lingus,Operating revenue,Cargo,"1,073.00",992,"1,024.00"
3,Aer Lingus,Operating costs,Operating costs,"17,905.00","18,780.00","20,523.00"
4,Aer Lingus,Operating costs,Employee costs,"4,123.00","4,325.00","4,905.00"
5,Aer Lingus,Operating costs,Fuel and oil costs,"5,951.00","5,987.00","6,082.00"
6,Aer Lingus,Operating costs,"Handling, catering and other operating costs","1,932.00","2,063.00","2,371.00"
7,Aer Lingus,Operating costs,Landing fees and en-route charges,"1,422.00","1,555.00","1,882.00"
8,Aer Lingus,Operating costs,Engineering and other aircraft costs,"1,237.00","1,276.00","1,395.00"
9,Aer Lingus,Operating costs,"Depreciation, amortisation and impairment","1,006.00","1,196.00","1,307.00"
10,Aer Lingus,Operating costs,"Property, IT and other costs",922,927,965
11,Aer Lingus,Operating costs,Selling costs,785,859,912
12,Aer Lingus,Operating costs,Aircraft operating lease,482,551,659
13,Aer Lingus,Operating profit (loss),Operating profit (loss),770,"1,390.00","2,335.00"
14,Aer Lingus,Net profit (loss),Net profit (loss),147,"1,003.00","1,539.00"
15,Aer Lingus,Total assets,Total assets,"20,777.00","23,652.00","28,229.00"
16,Aer Lingus,Cash and cash equivalents,Cash and cash equivalents,"1,541.00","1,528.00","2,909.00"
17,Aer Lingus,Total liabilities,Total liabilities,"16,561.00","19,859.00","22,695.00"
0,Finnair,Operating revenue,Operating revenue,"2,449.10","2,400.30","2,284.50"
1,Finnair,Operating costs,Operating costs,"2,428.70","2,407.20","2,339.20"
2,Finnair,Operating costs,Fuel,670.3,689.9,660.4
3,Finnair,Operating costs,Staff costs,429.2,381.3,344.5
4,Finnair,Operating costs,Traffic charges,226,222.3,230.9
5,Finnair,Operating costs,Ground handling and catering expenses,247.2,257.3,251.8
6,Finnair,Operating costs,Fleet materials and overhaul,133.1,125.8,119.4
7,Finnair,Operating costs,Depreciation and impairment,,140.7,134.3
8,Finnair,Operating costs,Other rental payments,123.2,152,159.7
9,Finnair,Operating costs,Expenses for tour operations,96.8,89.4,76.7
10,Finnair,Operating costs,Sales and marketing expenses,75.7,72.9,65.3
11,Finnair,Operating costs,Lease payment for aircraft,66.2,57.5,78.8
12,Finnair,Operating profit (loss),Operating profit (loss),43.2,11.9,-36.5
13,Finnair,Net profit (loss),Net profit (loss),10.5,22.9,-82.5
14,Finnair,Total assets,Total assets,"2,231.30","2,117.60","1,885.10"
15,Finnair,Cash and cash equivalents,Cash and cash equivalents,67,122.9,93.4
16,Finnair,Total liabilities,Total liabilities,"1,456.00","1,439.60","1,370.70"
17,Finnair,Total liabilities,Depreciation,130.8,,
0,Hawaiian Airlines,Operating revenue,Operating revenue,"2,155.90","2,314.90","2,317.50"
1,Hawaiian Airlines,Operating revenue,Passenger,"1,942.80","2,045.10","2,025.60"
2,Hawaiian Airlines,Operating revenue,Others,213,269.8,291.9
3,Hawaiian Airlines,Operating costs,Operating costs,"2,022.10","2,069.70","1,891.40"
4,Hawaiian Airlines,Operating costs,Aircraft fuel,698.8,678.3,417.7
5,Hawaiian Airlines,Operating costs,Wages and benefits,427.4,447.4,499.5
6,Hawaiian Airlines,Operating costs,Maintenance materials and repairs,203.4,225.6,224.6
7,Hawaiian Airlines,Operating costs,Commissions and other selling,125.9,122.5,119.7
8,Hawaiian Airlines,Operating costs,Aircraft and passenger servicing,120.6,122.8,117.4
9,Hawaiian Airlines,Operating costs,Aircraft rent,108.5,106.4,115.7
10,Hawaiian Airlines,Operating costs,Other rentals and landing fees,81.3,87.9,95.1
11,Hawaiian Airlines,Operating costs,Depreciation and amortisation,83.1,,105.6
12,Hawaiian Airlines,Operating profit (loss),Operating profit (loss),133.7,245.1,426.1
13,Hawaiian Airlines,Net profit (loss),Net profit (loss),51.9,68.9,182.6
14,Hawaiian Airlines,Total assets,Total assets,"2,164.30","2,580.60","2,509.70"
15,Hawaiian Airlines,Cash and cash equivalents,Cash and cash equivalents,423.4,264.1,281.5
16,Hawaiian Airlines,Total liabilities,Total liabilities,"1,767.40","2,213.40","2,063.60"
17,Hawaiian Airlines,Total liabilities,Purchased services,,,81.8
0,Piedmont Airlines,Operating revenue,Operating revenue,"40,419.00","42,650.00","40,990.00"
1,Piedmont Airlines,Operating revenue,Passenger,"35,542.00","37,124.00","35,512.00"
2,Piedmont Airlines,Operating revenue,Cargo,830,875,760
3,Piedmont Airlines,Operating revenue,Others,"4,047.00","4,651.00","4,718.00"
4,Piedmont Airlines,Operating costs,Operating costs,"37,840.00","38,401.00","34,786.00"
5,Piedmont Airlines,Operating costs,Aircraft fuel,"11,109.00","10,592.00","6,226.00"
6,Piedmont Airlines,Operating costs,"Wages, salaries and benefits","7,887.00","8,508.00","9,524.00"
7,Piedmont Airlines,Operating costs,Regional expenses,"6,417.00","6,516.00","5,983.00"
8,Piedmont Airlines,Operating costs,"Maintenance, materials and repairs","1,927.00","2,051.00","1,889.00"
9,Piedmont Airlines,Operating costs,Landing fees and other rentals,"1,699.00","1,727.00","1,731.00"
10,Piedmont Airlines,Operating costs,Aircraft rent,"1,336.00","1,250.00","1,250.00"
11,Piedmont Airlines,Operating costs,Selling expense,"1,608.00","1,544.00","1,394.00"
12,Piedmont Airlines,Operating costs,Depreciation and amortisation,"1,132.00","1,295.00","1,364.00"
13,Piedmont Airlines,Operating profit (loss),Operating profit (loss),"2,579.00","4,249.00","6,204.00"
14,Piedmont Airlines,Net profit (loss),Net profit (loss),"-1,233.00","2,882.00","7,610.00"
15,Piedmont Airlines,Total assets,Total assets,"42,278.00","43,225.00","48,415.00"
16,Piedmont Airlines,CASH,CASH,"1,140.00",994,390
17,Piedmont Airlines,Total liabilities,Total liabilities,"45,009.00","41,204.00","42,780.00"
0,Aegean Airlines,Revenue,Revenue,653.4,850,911.8
1,Aegean Airlines,Revenue,Scheduled,461.5,720.2,748.6
2,Aegean Airlines,Revenue,Charter,67.8,77.8,61.4
3,Aegean Airlines,Revenue,Airport passenger charges,90.5,,
4,Aegean Airlines,Costs,Costs,686.7,783.1,815.6
5,Aegean Airlines,Costs,Fuel,186,223.5,232.8
6,Aegean Airlines,Costs,Airport charges,117.8,34.5,37.4
7,Aegean Airlines,Costs,Aircraft and spare engines leasing,70.5,,
8,Aegean Airlines,Costs,Employee costs,69.9,102.7,100.5
9,Aegean Airlines,Costs,Aircraft maintenance,47.9,71.3,77.6
10,Aegean Airlines,Costs,Eurocontrol charges,38.6,,
11,Aegean Airlines,Costs,Distribution,36.2,58,61.2
12,Aegean Airlines,Costs,Handling charges,32.6,51.6,51.5
13,Aegean Airlines,Costs,Catering,18.1,18.6,21.1
14,Aegean Airlines,Costs,Marketing,5.9,8.4,12.3
15,Aegean Airlines,Operating profit (loss),Operating profit (loss),-8.9,76.8,106
16,Aegean Airlines,Net profit (loss),Net profit (loss),-10.5,52.5,80.2
17,Aegean Airlines,Total assets,Total assets,397.2,561.4,627.4
18,Aegean Airlines,Cash and cash equivalents,Cash and cash equivalents,149.3,226.9,207.5
19,Aegean Airlines,Total liabilities,Total liabilities,243.9,348.5,411
20,Aegean Airlines,Total liabilities,Overflight expenses,,46.2,53.9
21,Aegean Airlines,Total liabilities,Depreciation,,14.1,12.8
0,Citilink,Total operating revenue,Total operating revenue,273.4,403.5,470
1,Citilink,Total operating costs,Total operating costs,333.6,417.1,459.5
2,Citilink,Operating profit (loss),Operating profit (loss),-60.2,-13.5,10.6
3,Citilink,Profit (loss) before tax,Profit (loss) before tax,-63,-19.1,6.5
4,Citilink,Net profit (loss),Net profit (loss),-48.5,-14.9,3.6
5,Citilink,Total assets,Total assets,106.1,166.8,245.5
6,Citilink,Total liabilities,Total liabilities,131,209.4,227.9
0,KLM Cityhopper,Operating revenue,Operating revenue,"25,520.00","24,912.00","26,059.00"
1,KLM Cityhopper,Operating revenue,Passenger,"20,112.00","19,570.00","20,541.00"
2,KLM Cityhopper,Operating revenue,Cargo,"2,816.00","2,681.00","2,425.00"
3,KLM Cityhopper,Operating costs,Operating costs,"25,400.00","25,567.00","26,359.00"
4,KLM Cityhopper,Operating costs,Salaries and related costs,"7,482.00","7,636.00","7,852.00"
5,KLM Cityhopper,Operating costs,Aircraft fuel,"6,897.00","6,629.00","6,183.00"
6,KLM Cityhopper,Operating costs,"Amortisation, depreciation and provisions","1,725.00","1,718.00","1,631.00"
7,KLM Cityhopper,Operating costs,Landing fees and en route charges,"1,839.00","1,840.00","1,947.00"
8,KLM Cityhopper,Operating costs,Handling charges and other operating costs,"1,405.00","1,476.00","1,536.00"
9,KLM Cityhopper,Operating costs,Aircraft maintenance,"1,303.00","1,729.00","2,372.00"
10,KLM Cityhopper,Operating costs,Aircraft operating lease,913,873,"1,027.00"
11,KLM Cityhopper,Operating costs,Commercial and distribution,852,870,896
12,KLM Cityhopper,Operating costs,Catering,589,591,655
13,KLM Cityhopper,Operating costs,Chartering costs,455,438,430
14,KLM Cityhopper,Operating profit (loss),Operating profit (loss),130,-129,816
15,KLM Cityhopper,Net profit (loss),Net profit (loss),"-1,818.00",-216,127
16,KLM Cityhopper,Total assets,Total assets,"25,423.00","23,241.00","23,335.00"
17,KLM Cityhopper,Cash and cash equivalents,Cash and cash equivalents,"3,684.00","3,159.00","3,104.00"
18,KLM Cityhopper,Total liabilities,Total liabilities,"23,133.00","23,894.00","23,062.00"
0,Oman Air,Revenue,Revenue,381.7,408.4,466
1,Oman Air,Revenue,International scheduled services,323.3,347.6,399.2
2,Oman Air,Revenue,Domestic scheduled services,20.5,22.1,23.5
3,Oman Air,Costs,Costs,482.4,504.8,532.4
4,Oman Air,Costs,Fuel,168.5,161.6,122.8
5,Oman Air,Costs,Employee,105.4,114.9,131.2
6,Oman Air,Costs,Other aircraft operating costs,51.7,52.6,64.2
7,Oman Air,Costs,Maintenance,37.1,38,45.7
8,Oman Air,Costs,Passenger related,30.4,40.8,46.8
9,Oman Air,Costs,Depreciation,27.9,29.7,38.5
10,Oman Air,Costs,Operating lease rentals on aircraft,27.4,29.1,36
11,Oman Air,Operating profit (loss),Operating profit (loss),-100.7,-96.4,-66.5
12,Oman Air,Net profit (loss),Net profit (loss),-113.3,-109.6,-86.3
13,Oman Air,Total assets,Total assets,602.4,750.2,737
14,Oman Air,Cash on hand and in banks,Cash on hand and in banks,12.9,19.7,10.5
15,Oman Air,Total liabilities,Total liabilities,552.6,662.8,682
0,Air Canada rouge,Operating revenue,Operating revenue,"12,382.00","13,272.00","13,868.00"
1,Air Canada rouge,Operating revenue,Passenger,"11,021.00","11,804.00","12,420.00"
2,Air Canada rouge,Operating revenue,Cargo,474,502,506
3,Air Canada rouge,Operating costs,Operating costs,"11,763.00","12,457.00","12,372.00"
4,Air Canada rouge,Operating costs,Aircraft fuel,"3,534.00","3,747.00","2,464.00"
5,Air Canada rouge,Operating costs,"Wages, salaries and benefits","2,247.00","2,282.00","2,324.00"
6,Air Canada rouge,Operating costs,Airport and navigation fees,983,"1,031.00",802
7,Air Canada rouge,Operating costs,Capacity purchase agreements,"1,123.00","1,182.00",
8,Air Canada rouge,Operating costs,Depreciation and amortisation,578,543,655
9,Air Canada rouge,Operating costs,Aircraft maintenance,632,728,773
10,Air Canada rouge,Operating costs,Sales and distribution,613,672,608
11,Air Canada rouge,Operating costs,Aircraft rent,318,313,353
12,Air Canada rouge,Operating profit (loss),Operating profit (loss),619,815,"1,496.00"
13,Air Canada rouge,Net profit (loss),Net profit (loss),6,105,308
14,Air Canada rouge,Total assets,Total assets,"9,470.00","10,648.00","13,127.00"
15,Air Canada rouge,"Cash, cash equivalents and short-term investments","Cash, cash equivalents and short-term investments","2,208.00","2,275.00","2,672.00"
16,Air Canada rouge,Total liabilities,Total liabilities,"10,867.00","11,781.00","13,087.00"
17,Air Canada rouge,Total liabilities,Regional airlines,,,"2,279.00"
0,El Al,Operating revenue,Operating revenue,"2,015,642,00","2,103,020,00","2,081,303,00"
1,El Al,Operating revenue,Passenger,"1,827,943,00","1,841,883,00","1,828,220,00"
2,El Al,Operating revenue,Cargo,"80,431,00","182,436,00","179,409,00"
3,El Al,Expenses,Expenses,"2,006,967,00","2,063,348,00","2,096,472,00"
4,El Al,Expenses,Operating expenses,"1,702,381,00","1,752,828,00","1,790,997,00"
5,El Al,Selling expenses,Selling expenses,"209,210,00","204,714,00","201,066,00"
6,El Al,General and administrative expenses,General and administrative expenses,"95,376,00","105,806,00","104,415,00"
7,El Al,Operating profit (loss),Operating profit (loss),"11,478,00","39,666,00","-3,650,00"
8,El Al,Net profit (loss),Net profit (loss),"-18,831,00","26,667,00","-28,060,00"
9,El Al,Total assets,Total assets,"1,505,643,00","1,567,276,00","1,581,620,00"
10,El Al,Cash and cash equivalents,Cash and cash equivalents,"52,810,00","86,140,00","54,681,00"
11,El Al,Total liabilities,Total liabilities,"1,354,216,00","1,383,777,00","1,470,185,00"
0,ANA Wings,Operating revenue,Operating revenue,"1,570,145.00","1,713,457.00","1,791,187.00"
1,ANA Wings,Operating revenue,Passenger,"1,070,493.00","1,151,690.00","1,201,334.00"
2,ANA Wings,Operating revenue,Cargo,"145,572.00","166,993.00","155,379.00"
3,ANA Wings,Operating costs,Operating costs,"1,504,159.00","1,621,916.00","1,654,724.00"
4,ANA Wings,Operating costs,Fuel and fuel tax,"335,200.00","367,600.00","306,200.00"
5,ANA Wings,Operating costs,Personnel,"167,600.00","167,100.00","179,100.00"
6,ANA Wings,Operating costs,Depreciation and amortisation,"129,800.00","125,400.00","132,000.00"
7,ANA Wings,Operating costs,Landing and navigation fees,"108,200.00","114,300.00","116,500.00"
8,ANA Wings,Operating costs,Contracts,"157,300.00","171,200.00","186,100.00"
9,ANA Wings,Operating costs,Aircraft leasing fees,"79,000.00","91,500.00","95,700.00"
10,ANA Wings,Operating costs,Aircraft maintenance,"83,100.00","92,600.00","110,700.00"
11,ANA Wings,Operating costs,Sales commission and promotion,"77,800.00","102,600.00","105,900.00"
12,ANA Wings,Operating profit (loss),Operating profit (loss),"65,986.00","91,541.00","136,463.00"
13,ANA Wings,Operating profit (loss),Air transportation,"65,300.00","81,600.00","139,700.00"
14,ANA Wings,Net profit (loss),Net profit (loss),"18,886.00","40,027.00","78,586.00"
15,ANA Wings,Total assets,Total assets,"2,173,607.00","2,302,437.00","2,228,808.00"
16,ANA Wings,Cash on hand and in banks,Cash on hand and in banks,"28,972.00","43,901.00","55,293.00"
17,ANA Wings,Total liabilities,Total liabilities,"1,422,316.00","1,498,885.00","1,433,908.00"
0,Air Arabia,Revenue,Revenue,"2,832.50","3,183.80","3,728.80"
1,Air Arabia,Revenue,Passenger,"2,565.30","2,766.80","3,274.30"
2,Air Arabia,Revenue,Cargo,62.4,79.6,90.9
3,Air Arabia,Costs,Costs,"2,505.30","2,840.20","3,245.90"
4,Air Arabia,Costs,Direct costs,"2,359.80","2,681.30","3,045.90"
5,Air Arabia,Costs,Selling and marketing costs,45.4,54.4,51.8
6,Air Arabia,Costs,General and administrative costs,100.2,104.6,148.2
7,Air Arabia,Net profit (loss),Net profit (loss),419.5,420.7,552.9
8,Air Arabia,Total assets,Total assets,"8,042.60","9,394.70","10,574.40"
9,Air Arabia,Bank balances and cash,Bank balances and cash,"1,306.80","1,391.10","1,324.30"
10,Air Arabia,Total liabilities,Total liabilities,"2,602.00","3,818.50","5,493.40"
11,Air Arabia,Operating profit (loss),Operating profit (loss),,343.6,482.9
0,Pakistan International Airlines,Revenue,Revenue,"112,130.10","95,771.10","99,519.10"
1,Pakistan International Airlines,Revenue,Passengers,"100,805.80","84,956.60","90,386.00"
2,Pakistan International Airlines,Revenue,Cargo and mail,"6,710.70","6,327.10","4,517.80"
3,Pakistan International Airlines,Revenue,Excess baggage,983.1,"1,109.80","1,128.70"
4,Pakistan International Airlines,Operating costs,Operating costs,"126,503.30","120,585.70","115,223.10"
5,Pakistan International Airlines,Operating costs,Fuel,"61,157.30","55,116.10","48,033.90"
6,Pakistan International Airlines,Operating costs,Labour and staff related costs,"11,942.90","12,614.80","13,815.90"
7,Pakistan International Airlines,Operating costs,Landing and handling,"12,296.80","14,656.40","13,151.90"
8,Pakistan International Airlines,Operating costs,Maintenance and overhaul,"5,098.60","2,913.50","3,684.30"
